Timestamp,Voltage,Current,Temperature,InternalResistance,SOC,SOH
50,4.157168354639389,-0.4601616924365004,27.20712089103192,50.01677781673381,97.66079135938475,99.95750982646676
51,4.170699221915716,2.8455632701423,26.13249862255753,49.02170661058261,97.25618322197293,99.78578697842892
52,4.173928292693908,-9.232768904240507,28.648773469844528,50.31538428049445,97.06023834952187,99.80418835109248
53,4.175750996584471,2.429288453135692,25.9855161171953,51.82262547960617,97.65451248158902,99.83712739712234
54,4.153375882636747,5.557554110737543,29.349348048532395,49.928089122217926,97.81414908591032,99.73041290765268
55,4.176698407887079,0.007167207687803767,23.312677723001936,50.19812726795525,97.71426437171418,99.78057421402785
56,4.190591805230815,-2.8497334314552614,24.4964910002966,48.6741037004417,96.77899053803851,99.81237791264553
57,4.172900332480906,-4.4514653039804175,27.45762793092182,50.484184251988495,96.99396809921797,99.94493891807127
58,4.186409915665506,2.85604100324165,26.13043120884667,50.501969419150996,97.2641809903391,99.88125613290019
59,4.165695322508054,3.856023972598175,27.08323987947477,50.31998437749225,97.53629682569225,99.87185899113676
60,4.176104950356899,7.41935199725085,29.804987769861288,49.912993357344284,96.75891213070217,99.93508979621679
61,4.167853093749771,-3.153318350780186,26.17658982927124,50.03971643890745,96.85564474878664,99.83376282116005
62,4.137125166257567,5.395446147711711,25.979717242925236,50.73380726371489,96.3452817376093,99.8840464849929
63,4.161374270896766,1.2271164837867587,27.815539799093322,50.30682774899788,96.25032090006572,99.83217782470675
64,4.146622012060757,7.656729813561583,27.991136619342015,50.581899401675386,97.2046621107969,99.86653623493997
65,4.156460324918852,0.5562421659124155,24.381583960944113,50.65653454897686,97.42649420137896,99.77922413423885
66,4.163734695511413,0.35259656795934546,26.44501829770227,51.94119071875106,96.66234411379713,99.59111828417235
67,4.171745972799927,1.557541628818182,25.561781693367575,51.03884992981232,97.15009061102705,99.81907208378136
68,4.13756475664364,4.986307102848688,27.599763699389534,50.24831221593022,96.7791171620986,99.97227481360999
69,4.175788286540849,9.293809576569217,30.302194912344927,51.678178950203865,96.22571425976597,99.92012154022416
70,4.171587488693808,-8.528732915684687,30.522949560952338,50.577189032138314,96.67894692731649,99.92153974845913
71,4.15251234003125,-8.931307952179656,29.309693282908057,51.41273654442917,97.217242395289,99.94611307218062
72,4.125811737030954,8.751006748146771,31.075455379987684,50.949211090194375,96.38028607999479,99.82886575909613
73,4.162667859397778,0.5975125103641226,23.34545640644726,48.48361777958735,97.13049591495052,99.83723157074056
74,4.130940443992685,2.2980602913387216,27.093817382622436,51.798365142406205,94.9882765224924,99.75323481045656
75,4.162171712911684,-0.3515279681054224,24.523736426035054,50.57339081254808,96.65907531421863,99.7808927143973
76,4.147637137780615,-8.12685094785051,30.62569679053325,50.20489099914499,96.24162258364385,99.87157711497711
77,4.111833707126526,5.36178756837333,28.01543826301721,50.425571460055814,95.99857036178557,99.92788844371688
78,4.145960214187337,4.9444929017717385,26.994341118876466,50.07290609317911,96.14392941278,99.79105537243191
79,4.1345384924351,-3.76593357014376,27.743307878093514,50.71206671335924,95.05423955470556,99.75748107351485
80,4.163331177162453,-3.875215095431992,28.030795894923244,49.808018341885585,95.888163055581,99.80005279588566
81,4.139554369780771,6.756827618110371,29.222807931913824,51.55903090894854,96.12653027274938,99.85762067489291
82,4.193216245429747,-8.552854845173467,28.451731182953672,50.58518284960566,96.636895996858,99.65061451838665
83,4.108832655221095,7.622102967131315,28.53453435994357,50.49165234790501,95.58878885284417,99.56288190468628
84,4.17094717573239,-4.8667662020817115,27.639310263919423,49.605181554179026,95.39365214802815,99.73494631505085
85,4.141477565564552,1.8596949551098785,26.101087824904877,50.93791827433149,95.49699541517622,99.66542875740858
86,4.17105829724663,8.719883580035553,30.324687265456127,50.718735139654555,96.15554998331328,99.73418598023527
87,4.151342423282605,3.562450030732929,24.983823782859858,50.852980677441,95.81219946678583,99.76772196811825
88,4.166786136291304,-1.7114037506592688,26.41002892988314,49.50339779429946,95.33291879756621,99.7346751590977
89,4.141905651950945,3.790684178108304,26.827860734617513,48.55332529429428,95.80440760350015,99.92274675344707
90,4.124583043285779,-3.120407273672596,25.946703020452347,51.010242349586086,95.54628764911124,99.80767447646024
91,4.17959464203179,-4.454831673016278,26.71242905873854,51.879546989954356,95.93204635719741,99.80254743596107
92,4.138290454712189,9.933665558693594,29.982295114828833,49.309204948801415,95.04667230248604,99.83222071440434
93,4.146637282635919,5.015804623595754,24.13931720733836,52.282207907117865,95.18384276361958,99.65361668822192
94,4.1659141752550495,2.894399547636352,25.980910203026628,50.54608870125233,95.10159474784612,99.86891117874202
95,4.11355129121219,-2.894207135613625,25.80878874316052,50.483089952756266,94.5158663378399,99.75492357134645
96,4.156057725207969,-9.016783416899036,30.28117491777214,49.94835518000597,95.34565893793199,99.82704806172413
97,4.131539321946543,-9.378862479296888,29.12640455713792,49.314853427183046,95.2781014229834,99.65031427669598
98,4.138557878919614,1.0836251089759763,25.571698754317502,51.78848026912783,95.10010550270842,99.59962412339839
99,4.1406083416500055,5.240654420781022,29.41010383805181,49.5558157069574,94.93023019519336,99.8342889658025
100,4.1014733233112555,0.747583808877101,26.618143424253976,49.6449114190429,94.28981337834948,99.78764095260975
101,4.1212690720494205,6.815701438782291,29.5626221193346,51.67733662075846,94.73715107548576,99.65729484456425
102,4.163734555441448,-9.331469338135568,29.42086223865693,48.800949169583205,94.7260914660988,99.65803369187253
103,4.1510792446986375,-2.6649584714811976,27.13301151503025,48.76631523244886,94.44628507724512,99.85504347844149
104,4.1353482785756555,-5.258592176516439,27.655398287804626,50.73974813506539,94.71675584351667,99.62105881071327
105,4.144255258553265,-1.0545406368575598,25.59367710775184,50.48974983835365,94.94939911525069,99.9017672953256
106,4.141800449386579,-8.55247213611755,29.950921411805325,51.19485879489851,95.64044162494243,99.6449379265352
107,4.163947018535522,9.08263283142145,29.21182282728979,50.10552312148207,94.73461256824683,99.79633919256084
108,4.1327058345803485,-5.534891978612782,29.530449093749596,53.13609336379147,94.72607384468604,99.69713815242511
109,4.13875744998992,8.446155509671694,29.335447615237914,50.196469955017676,94.51005067893531,99.78781874310825
110,4.145374959082793,-1.482136899266365,26.634429015892845,50.42803664832013,93.53786301666264,99.67058859978857
111,4.117660170392058,9.710482665104362,31.58834181180948,49.79057191240059,94.43396667408129,99.70622070939277
112,4.16430354814118,1.0811676692042145,26.852237609177283,50.675722981441936,94.42731370427018,99.72409191753957
113,4.116336307521565,8.616657283516147,28.181909539067547,51.380398723203065,95.57879464303605,99.61728125442185
114,4.163004459725014,-9.893020226115542,30.676406008067655,51.62541318544944,94.20096809189658,99.78908243454201
115,4.125321255116333,4.964776123618002,28.62060745626965,49.1883584488541,94.3978972329477,99.66117864335284
116,4.125302937016558,8.061013062050307,30.2123695531859,50.379724644712326,94.17974266442202,99.68714000846599
117,4.084952610791844,-7.2055886604209185,27.78199949609583,51.230573485730865,93.56273451795862,99.60806506253914
118,4.126925624830682,-8.077482965356971,28.676706245661162,51.689524266353615,94.66845993151965,99.44876663412046
119,4.112279749716654,-1.508547856280888,27.046332163882063,50.63975421032456,94.42299002809926,99.68339722373999
120,4.1205572467657845,8.673578122658704,28.875028690646708,50.6599008852095,94.39251447277115,99.9412615421613
121,4.119161137796374,0.8477312038087739,25.426669545240074,49.639115249494594,93.492279759346,99.7759604287898
122,4.15433597984592,0.5491292744346428,27.15544044671929,52.17175750826524,94.59834562970516,99.69307396202656
123,4.12190404219203,-7.177477634013563,28.84843956662199,51.66020626882109,93.14599793033473,99.66621091707917
124,4.1352374570215185,-9.984209778135625,29.575330751233967,49.27057903437243,94.09032699612474,99.6922465892812
125,4.116194827218569,6.202801814909225,27.536283550591705,49.44047312884821,94.84210124962335,99.74221191151751
126,4.100803881347707,-8.248508740275236,29.771973699722807,49.819240812954874,93.20158026164677,99.56691871846911
127,4.15633859492988,2.67699637470648,25.322850178876028,51.09010563196276,93.36367454690446,99.79393216946688
128,4.109055468285656,8.29232909030383,29.218828581255497,49.21219597049426,93.64662408174343,99.75153813154414
129,4.1526645917567695,-5.82696173683138,28.569211403405713,50.17033852065035,93.29503555963525,99.74931857257079
130,4.107795775926231,3.3054567247382156,28.276878182916775,51.017009248654844,92.72141665865402,99.71884757388096
131,4.121817816911876,-8.42602846584981,30.208062313294903,50.58491073391477,93.48100484908385,99.6744616657694
132,4.135793861112337,2.0751028767522595,25.65348632039395,50.78431526851933,92.86554649231154,99.73728612359669
133,4.148439483062604,-6.721365580935945,29.87160210803169,49.480834461902965,93.58346955198593,99.72668141337414
134,4.111826983278961,4.719071210303561,27.395020567604305,51.33566251558545,92.83693620704517,99.6295959289059
135,4.120494225099544,-3.975374104121836,26.089484030011505,50.176508462103406,94.0215905141646,99.6051398227103
136,4.112541250865333,-0.7321798239070745,25.534048552688066,50.33500906654965,92.80497165298145,99.6701856295262
137,4.122585660907128,1.9886108405524343,27.77497462142192,50.612927697606956,92.98554252854048,99.81240201514952
138,4.139865756331258,-6.574531786675209,28.797505943402527,51.04089963666162,93.5033068828219,99.53108929243461
139,4.109257690420849,4.832756372352417,27.776400050506,51.01248507216607,92.43109110341383,99.50574747342476
140,4.129700464557582,-3.947193187263709,28.960808238334707,49.916421009775924,93.11022821642662,99.66647608412366
141,4.155967730010533,3.2474371982550707,25.54486375207311,50.3952730484296,93.60004461375954,99.6525887701856
142,4.112738671527273,-6.834338986012527,27.48657037895349,50.677515257962966,92.09270660683144,99.66233416643703
143,4.121497938810559,3.7623531841270044,25.622830121096673,49.29112412725121,92.93874014087196,99.66689531979085
144,4.0847378586528835,-7.436238543790765,29.450767458375438,50.30210748461357,92.92633959622377,99.61767977453653
145,4.065032812733201,-1.4928700746003276,26.27542816441529,50.814707191312436,93.13728462248196,99.7864863438602
146,4.1127019884083795,-5.055878525222464,29.435675629891005,49.77274419184995,92.077872818648,99.47490960215235
147,4.101936653634847,4.96750498856365,28.094727571418595,52.05728105655031,91.98609485503866,99.54965029752196
148,4.103991573684301,-4.759299909862509,27.34549279545195,52.030264214629646,92.85726893188298,99.6196745239851
149,4.117207789761945,7.634346127907925,29.19146793683207,49.82848718627076,92.69476547318489,99.46318111888458
150,4.110249860006881,7.836404228132256,29.410909532527086,52.14279051393657,92.62149454923497,99.60741455955679
151,4.133988971608329,-6.071173695544283,26.741325574443977,50.27912437814224,92.61944721630427,99.78864701657281
152,4.106396446224302,2.2769189001544845,29.228791094412134,51.17433726149785,92.05618573826028,99.6220886488296
153,4.094609133520082,-8.245647165600714,30.02519460090227,50.22220876672801,92.46229993512378,99.64057009057187
154,4.129115536507421,-2.169258007967416,26.6796373120063,51.9450777802613,92.44268431068636,99.48898352348273
155,4.098324746731287,4.266434590025446,28.135881279291304,51.30436630045656,91.88894735251759,99.55086385919606
156,4.1280785573286085,3.188464936998326,27.69364344908577,50.04088601946718,93.1289853045969,99.5724803619676
157,4.099047659839834,2.49401338813216,26.49895320856365,49.68334101938595,92.38298949697415,99.57572849032438
158,4.08500821759498,-4.3491827267511285,26.938350227134865,49.07336880579002,91.50039627541068,99.73316437950038
159,4.110174962393586,-2.4395010113119593,27.216701191977684,50.87140356428771,92.37429981582267,99.65826910607252
160,4.0983604588375036,-7.941077105994276,29.756249393528588,51.59476300316715,91.50865716388584,99.48885420430629
161,4.11767072416771,4.3804564086720195,26.7828381052466,51.40666472309306,92.33951528836447,99.62215047784319
162,4.104330034095693,0.07777593582547127,26.86292357928,50.59237455569326,92.47524576349069,99.64482217484968
163,4.06049978595225,4.175312646913092,27.788508359779527,49.42997373663139,91.43558180230488,99.70651490385212
164,4.0986755544913915,-5.021129504062545,28.6503841142989,49.82181706466253,92.27758601359665,99.74805406865684
165,4.119303530142115,-3.5112354272986757,28.560038601329257,52.18036747732749,91.95226339993648,99.48599058081722
166,4.099335014462649,-3.315693254797707,27.09473544856369,50.50754293764201,92.10687800395922,99.50391424887896
167,4.106202964783101,-9.485151805055676,30.477027909511957,51.229933202464416,92.5942194027827,99.45674221410853
168,4.117404776209495,-3.1790425433875296,27.819548510199883,49.811153488246504,91.47310384094804,99.5565980140893
169,4.079787393105995,6.066091470360671,27.730684651380283,51.088311370569755,91.16890480426447,99.62413583744464
170,4.061755823544632,7.94596991499477,29.452036620343385,50.19484853500308,91.0509906591242,99.67373345165892
171,4.089241190236866,0.36436631271854836,25.73523174301042,51.91690291850425,91.03781771894799,99.56490489763576
172,4.086602284905634,-0.8899660956155948,24.9189244961244,51.6975272108578,91.35714699421742,99.53801524767451
173,4.078870059490853,-9.383507626012594,32.44189060168018,50.33894245497535,91.51624882382653,99.58267579922487
174,4.0937003495649495,7.584086751707652,27.81974993236142,50.91036455297836,91.43399322357698,99.48148570983699
175,4.10974068617602,-9.739795731482545,29.009293962054116,49.905976015620425,91.6592144359237,99.77145387216947
176,4.094239413706704,8.895001604204236,31.2017273778057,49.782099008878596,91.20209874483841,99.3992338972882
177,4.108607699353387,-0.21567502623818768,26.263603763915636,49.99060945467362,91.87233982497186,99.57597405788958
178,4.127826786257524,-3.161310128505468,25.99969024677196,50.68349608387488,90.96321935726797,99.75736062192297
179,4.102009710904955,8.484368696853203,30.296973363528295,51.218899529317596,92.4056073446755,99.553179984456
180,4.101266949765977,-9.512180137798065,31.673940513896344,51.08655571059294,91.30833142275695,99.53099609649985
181,4.076018460245938,1.6284978973817417,26.236485891093885,50.67475603060344,90.51689395816005,99.51175545771896
182,4.067392823300237,0.9786504899867516,28.543148145067953,51.879144942073474,90.36000147483138,99.52696083182376
183,4.0813417539593715,-5.6135919757723585,26.540234177018142,50.70397220962562,91.08665891897728,99.67978484746766
184,4.078628824243804,-1.4222513729957882,26.864949140356998,52.06562621036185,90.6836663061865,99.31881380886705
185,4.100417991151613,3.0452801188754037,28.151668395658703,48.84453812753823,91.10237293338922,99.69084337012963
186,4.138165113567499,4.542623937638551,28.627655870424523,47.292391178871696,90.9319664861237,99.39260428475498
187,4.072986029734509,-9.985662825868404,30.255975686288554,51.27211849368495,90.60890820500224,99.50583476707656
188,4.073730303365173,8.737068601820305,29.548092818899,49.601083230338254,90.17190078979021,99.48707555797013
189,4.076191728025478,-6.709492552143752,29.271391447159132,50.614837643332805,89.78784902397523,99.58635532697707
190,4.091179858747536,-5.328391315552816,28.954950144428476,50.96752782935213,90.2719901477784,99.36518756481163
191,4.095752080340704,-4.730531086123035,28.44523897934388,52.44996606919916,90.87342200846739,99.56871726660819
192,4.111708849529337,-9.243597268959293,31.141856525273035,50.95513462828623,90.5022444708645,99.72243096232869
193,4.028139796952542,-7.538957528193501,28.233108807030018,51.40349382771723,89.72230319693715,99.38118259954072
194,4.036842259036636,9.72699845888324,30.12072825031799,51.769049921111595,90.38173803671248,99.53397061676104
195,4.075335811573538,-3.695665252454279,26.395316694103386,51.47589402239835,90.43778125114505,99.44630178222035
196,4.0989840297189595,-7.693978193219014,28.950876320523363,50.437145565772944,89.75316883067381,99.55258872061931
197,4.051350260438778,-7.860174776507534,30.437808280068072,52.05264637477142,90.2219350892409,99.50941477774157
198,4.021337175801944,4.389199353399437,27.797583597424946,50.0085472539206,90.12415188298488,99.44085130909556
199,4.085106036472468,7.091373280652817,31.65004580347618,51.220672730559336,89.47353736234031,99.55128722848711
200,4.086959838621136,-4.8609540098306026,28.123883372105016,49.09156058390636,90.17389117892351,99.68043481097867
201,4.060900208857138,-9.5818097532953,30.35309675722739,51.24712461586144,90.22536474942723,99.47840962082728
202,4.065526885129476,-5.538199631092883,28.380282734986654,51.05903805334328,90.4364730953245,99.56697579421483
203,4.065067007454283,-8.869686184064854,29.304534399172493,52.95010955348889,90.37182348724808,99.36317270421289
204,4.071483459526429,-7.93210126739917,29.418214021321994,49.646313381921836,89.10606276474581,99.39435636231819
205,4.058785213471467,-1.3698376030471522,27.32520682863522,50.32963156857011,89.27595991626056,99.53474062778804
206,4.089309659067305,-5.401632582767348,28.32978695951145,51.55585922086695,89.95236505731617,99.6334116028536
207,4.021728051381853,0.3189175705084679,24.883499055370763,51.299194586640176,89.90171538666172,99.51806133487857
208,4.061090817599673,-4.930124934856193,27.05997784694946,51.28291665744214,89.85232124185238,99.44869419694768
209,4.075132578360025,8.810746022058954,29.47767111936363,50.08900601595678,91.47113813152046,99.47742914054234
210,4.072235497980952,8.118879358525291,29.658303113673526,50.70926319870253,89.78019262903344,99.34995922660302
211,4.069389107005447,1.3361221002093195,27.389147585580922,52.17913794295218,90.0125051812709,99.53295153263554
212,4.094417254362966,-2.9115201602522767,25.645271438759703,50.83202419378139,89.87169823042095,99.55823330623234
213,4.038857680108651,-2.377062359305288,26.401204901763887,51.5307777627111,89.67036796182099,99.42229096671669
214,4.070553981942715,-1.7629543371100613,26.56078718799011,51.04882010077542,89.13701270134166,99.41799578522405
215,4.086656011521061,4.551586442698881,25.979587453720004,49.8387388388198,89.62410692140222,99.48908782296522
216,4.102831165027806,-0.9672200896232415,25.190011761845213,52.10115437328314,88.80818469138055,99.41632802639593
217,4.058678636371408,7.134598930117949,28.429910925322787,51.601458907457655,89.02616298277307,99.45088673853742
218,4.072711558083718,8.88189571860729,29.18997748545315,52.975692479533876,88.85186549972227,99.66497217891666
219,4.032948256118638,-3.281076932421323,27.37992801123231,50.12882376049864,89.08545933082372,99.4277974299254
220,4.033982794297272,1.213889627513602,25.996385204255006,51.99424095160473,90.15182653196106,99.41416598479788
221,4.0730255631935,-8.09886926334871,29.046648529073316,49.92296439509001,88.01083963982218,99.3827458194365
222,4.070739721952627,-5.990619044672821,28.978272148889044,51.11850817337311,89.23757731879907,99.51941919714999
223,4.080027025102098,-1.7306846657967974,28.14591705054465,52.12775142370678,88.03806427551072,99.42437758267819
224,4.035233117409059,-5.8759456819644225,30.137229357723964,49.17773949156779,88.55843126570458,99.37506269616786
225,4.081864212605495,7.53120981577435,27.405333135824836,50.655806719303776,89.28884748457673,99.56963040322731
226,4.102094203008491,-6.8342748788180385,29.559209623244158,50.282869665054655,88.72648718313452,99.57696030045136
227,4.065659509432535,-0.88678356893816,25.83286849440524,50.55312741485262,88.10544977211589,99.37245764342613
228,4.064371373639152,2.113984809197513,26.782147747464112,51.89852064253145,88.2366452939443,99.24334600486395
229,4.066779973742911,3.8372781632168884,27.092856048065897,52.06418296845522,88.88407101053537,99.52825136898369
230,4.02613113654992,-2.3386126054698657,26.861894932622132,51.15364724992284,88.1290638077032,99.356537017424
231,4.089740875584365,7.381981374494572,29.419898083319307,51.20236130772746,88.55245140584651,99.50156255991628
232,4.048786643425912,1.3663830215585104,25.684239753430333,51.6683295166016,88.41698301850117,99.22298961822882
233,4.066310128074542,-1.2098443910489642,25.291054647699298,50.98828403869654,88.01837191224011,99.50675973382994
234,4.041132743286968,-8.655187318959268,29.46389797686015,50.322891748144045,89.36611911819942,99.29388280707192
235,4.039143785576118,-0.7062106310966989,26.17486458000511,52.137291777909596,88.56108157218952,99.48557641190665
236,4.074880057046791,6.4147168163146056,29.396354749841567,51.47234075459156,87.18152575519547,99.41142730678364
237,4.051901544541676,2.2908203644263097,27.591259159553303,51.7706693738819,88.23729919340272,99.31210605806034
238,4.082223355014381,6.643249074582368,28.42243451422427,50.46489763355976,87.76315379112756,99.36429636870733
239,4.060078250959673,-0.11976658801388851,25.94122786130968,50.5985159106194,88.47023867840362,99.47113184569568
240,4.0143348840922375,-7.630765898110363,30.37788554100848,51.00268691166616,87.5977366292829,99.41058944531153
241,4.072480597177749,-9.72720308328238,31.631696436785315,49.553992710456676,87.88660376525955,99.45594129804724
242,4.045959441000612,-3.935609065628176,27.513971678682566,49.12667755789924,88.14644061297697,99.59264405845154
243,4.073295370967127,3.9598094299558504,27.366472990038314,50.92710039170364,88.27679955806556,99.2360758388289
244,4.046829202290158,5.805198078833875,28.703723273253328,51.41907825144866,87.19374874494635,99.55172125749687
245,4.020057091257712,-4.084943307593411,26.505264180899303,50.55099142256542,87.57662131804751,99.39793559375232
246,4.052762386521986,-0.08692158233505864,25.46485128013202,50.39095161207391,87.45637426788126,99.29512159516769
247,4.09173035037908,-1.5776219113183672,27.15089735413231,50.68637707191015,87.31715729466862,99.24946863742609
248,4.0715780173933664,-1.7895443129714437,27.156719285929423,50.82248165501011,88.47652401858977,99.36108796092229
249,4.051804797836972,-5.37302573599699,28.038745263634606,50.706811014795,87.74626274142345,99.46966501119245
250,4.063866526794368,-7.272577899410832,29.479007150792583,53.441031276282054,86.8633048962692,99.36224508796225
251,4.059045203317556,-6.066228835375737,27.835964077397183,52.00738964243785,87.90265283445785,99.52361549302474
252,4.065647983968422,-8.893352256733078,30.780168276591564,52.57500925029202,88.45477494693053,99.22488243099485
253,4.0324863501511405,-6.037385163528459,28.573371145627753,52.43599815384259,87.85990446619353,99.3662911052154
254,4.043084502601008,-9.815982047492412,30.26703957205007,50.52165781954859,86.5339618404347,99.23976065555868
255,4.064726925622007,2.5451680127195644,26.548360170266395,49.979909008487766,87.00150477447232,99.3988631882625
256,4.0372033854339096,-3.672491852246342,27.41335205922331,49.99575223044649,87.82705237299251,99.44868873900973
257,4.069966761061941,9.462894228538172,29.92606946933713,52.703658492074055,86.78973705308356,99.31542382063189
258,4.045951357366615,-6.125658984474043,29.365972528239585,51.26365098244292,87.31545648745981,99.0945786143373
259,4.031414675220371,-3.0834285938081223,26.79393074888788,50.00385418840141,87.4308387875951,99.37239481467965
260,4.058313019689426,-2.8431768271693354,28.664552509612047,50.78165608943349,86.53003151258514,99.39367385517335
261,4.03722862397928,-9.83097007875079,32.033195542856774,50.985535517293044,86.91370905783702,99.38792947549616
262,4.038464054389648,6.784159060789179,28.155536040540085,51.33125683533012,85.27281305332714,99.46857821918222
263,4.030139562037089,-9.360110797113506,30.407259667986033,51.78016175664185,86.33122789018827,99.2353946320351
264,4.038808828601233,8.803596694584826,29.411141725956217,50.35577621503639,86.6671126226526,99.40802161054505
265,4.043304965225012,7.841487021872414,29.256595947747595,51.77215489001809,86.11948009486049,99.45675075124781
266,4.055932569055431,0.7104383217192716,28.022646628504432,51.046523983051145,87.50955232530248,99.15714124159935
267,3.991228376053167,0.8719114982258418,25.795884331997122,51.11479329811116,85.9282509718501,99.3644651825919
268,4.01405441805782,3.075558459123126,27.568005266638995,52.1276100367049,86.37327440497566,99.27958201689923
269,4.057891902789349,-2.2589997613022605,27.34332117465941,50.71948313067599,86.60864192446097,99.31934773268983
270,4.0439238674361055,2.94444566795711,26.146593461495314,50.711113279711185,87.21388326784472,99.35976764835384
271,4.01822886036716,-9.104632226230262,29.374720638705927,52.04411376251584,85.72529053521569,99.27377714358865
272,4.01652586138737,-8.919047453005469,28.933501355094617,50.63740843922731,86.97477847437663,99.25242919208384
273,4.014584730970115,-0.8553916076091124,25.22422506990678,50.973377492898344,86.3482881163027,99.32091524174879
